10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Specialization_CE,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Assam,CollegeState_Bihar,CollegeState_Chhattisgarh,CollegeState_Delhi,CollegeState_Goa,CollegeState_Gujarat,CollegeState_Haryana,CollegeState_Himachal Pradesh,CollegeState_Jammu and Kashmir,CollegeState_Jharkhand,CollegeState_Karnataka,CollegeState_Kerala,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Meghalaya,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Sikkim,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Union Territory,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,GraduationYear_0,GraduationYear_2007,GraduationYear_2009,GraduationYear_2010,GraduationYear_2011,GraduationYear_2012,GraduationYear_2013,GraduationYear_2014,GraduationYear_2015,GraduationYear_2016,GraduationYear_2017,Gender_f,Gender_m,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,CollegeTier_1,CollegeTier_2
75.0,75.0,70.0,555,545,635,0.979521744319216,625,0,0,0,0,0,0,1.2828,1.5928,0.2366,-1.2303,0.6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
58.0,67.0,69.0,215,365,425,0.376059586651545,0,300,0,0,0,313,0,-1.4992,-2.3073,-2.0856,-0.0552,-2.8152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
75.0,73.2,64.3,555,545,650,0.735795709224656,475,0,0,0,0,0,0,1.4208,-0.1206,-0.6048,-0.7415,-0.2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
70.58,60.36,61.44,440,385,500,0.0,0,0,0,0,0,0,0,1.2772,0.7119,2.1617,2.9349,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
61.2,60.0,65.6,570,595,370,0.765673581234011,485,0,0,0,0,0,0,-0.159,0.7119,1.0859,-0.3612,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
85.6,90.6,68.4,395,425,575,0.229481754911755,435,266,0,0,0,0,0,0.8192,0.5008,0.3817,-0.0552,-0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
62.0,61.0,73.94,575,355,605,0.819416529835888,505,0,0,0,0,0,0,-0.2628,-0.5913,-0.1988,0.0623,-0.1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
68.0,82.0,68.0,565,565,365,0.635978756456794,445,0,0,0,0,0,0,-1.0355,0.5008,-0.1988,-0.0552,0.6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
82.4,85.8,75.1,590,545,735,0.486747008438193,555,0,376,0,0,0,0,1.4208,1.0449,1.2396,-0.4879,0.4805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
71.17,72.4,69.68,505,445,435,0.864685413370085,525,0,0,0,0,0,0,-1.3447,-0.4353,-0.1988,-0.0552,-1.7093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
77.0,63.0,73.6,590,375,560,0.377551419424541,375,0,0,0,0,0,0,-1.1644,-2.9511,-1.6807,-0.8682,-3.1602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
62.4,74.8,69.51,450,350,245,0.0800552813405495,334,0,253,0,0,0,0,1.5644,0.2124,-0.4511,0.0192,1.247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78.4,84.0,72.6,420,580,500,0.943272157866555,375,452,0,0,0,420,0,-1.4517,-1.6191,0.01,0.2727,-2.7769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
92.0,90.66,82.53,675,555,635,0.824666400671332,0,400,0,0,0,0,0,0.626,0.8128,-1.2148,-0.52527,0.0284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
87.2,76.6,67.0,510,610,665,0.649389714846691,0,356,0,0,0,366,0,-1.8825,-1.4526,-1.9881,1.5404,-1.244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
73.0,74.0,69.88,525,505,544,0.376059586651545,375,300,0,0,0,0,0,1.1283,0.9688,-0.0537,-0.8778,-0.1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
71.0,60.5,64.97,465,595,735,0.930370607202691,565,0,0,0,0,0,0,0.4155,0.0459,1.0859,-0.995,1.0554,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
84.13,77.0,75.2,385,515,465,0.525922584252055,415,0,0,0,0,0,0,0.1623,0.9688,1.1074,0.4442,-0.1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
81.4,63.8,70.1,650,610,665,0.916869961103619,555,0,0,0,0,0,0,1.8517,1.5444,1.2396,-2.643,0.2889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
79.23,70.26,60.17,605,460,440,0.911395278391328,445,0,500,0,0,0,0,-0.159,1.0449,-0.7585,0.5262,-2.0105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
50.0,57.2,64.0,415,395,415,0.229481754911755,0,266,0,0,0,0,0,0.51,0.0328,-0.0537,0.8848,0.8183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
89.6,80.33,93.0,535,555,595,0.974396112538398,615,0,0,0,0,0,0,1.1283,1.4368,-0.7068,-1.7004,0.1864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
89.2,86.25,76.0,465,595,575,0.376059586651545,395,300,0,0,0,313,0,0.3555,0.9688,0.3817,-1.3478,0.1864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
84.0,84.0,78.0,490,480,525,0.0,405,0,0,0,0,0,0,-0.0154,0.7119,0.1637,0.7798,-0.8608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
85.4,90.0,82.0,505,505,554,0.229481754911755,335,266,0,0,0,0,0,0.1623,1.5928,0.5269,-1.5828,0.3444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
88.67,87.69,79.65,545,645,735,0.879915203272648,0,0,0,0,0,0,0,-0.7335,1.5444,-0.1437,-2.136,0.6721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
82.0,76.0,77.0,435,465,515,0.735795709224656,475,0,0,0,0,0,0,1.9011,1.9048,-0.7794,-1.5828,-0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
86.8,75.2,77.32,700,605,690,0.493596387301038,0,324,0,0,0,0,0,0.1282,-0.2871,0.1637,-0.995,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
83.0,79.0,77.64,405,535,585,0.704090412131314,465,0,0,0,0,0,0,0.2009,0.9688,0.0914,-0.9953,0.5024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
62.0,71.9,55.0,395,555,585,0.694479327708463,0,366,0,0,0,313,0,0.6646,0.8128,1.3977,-0.0552,1.4502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
70.0,57.0,71.0,770,655,630,0.356536487724475,575,0,346,0,0,0,0,1.2772,1.5444,1.547,-2.3895,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
79.0,80.6,74.2,555,450,575,0.649389714846691,385,356,0,0,0,0,0,-2.1698,-0.4536,0.7785,0.3995,-0.0943,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
86.8,79.2,72.86,440,570,630,0.493596387301038,545,324,0,0,0,0,0,-1.1644,-0.1206,-0.7585,-0.6147,-0.2859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
64.62,62.5,77.7,545,410,560,0.622642915849938,515,0,407,0,0,0,0,-1.5953,0.5454,-2.9102,1.794,1.0554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
73.0,64.0,54.0,585,395,565,0.376059586651545,0,300,0,0,0,233,0,-1.2287,0.1888,0.9623,-0.2609,-0.4455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
84.2,77.4,70.02,545,530,475,0.622642915849938,395,0,407,0,0,0,0,-0.159,1.3779,0.4711,0.3995,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
82.0,84.4,70.0,405,495,500,0.903940782098604,315,0,0,500,0,0,0,1.4208,1.7109,0.1637,0.5262,1.6302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
77.6,59.0,58.66,405,585,334,0.308400582860308,355,0,0,0,0,0,0,0.0464,0.9688,-0.1988,-0.7015,-1.2354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
73.4,82.8,74.28,345,450,370,0.0587928000083534,345,200,0,0,0,446,0,0.8463,1.0449,0.7785,0.5262,0.4805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
89.12,65.0,65.24,370,410,470,0.298769128563994,325,0,315,0,356,0,0,0.2718,1.2114,1.3933,1.4136,-0.2859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
89.6,85.56,66.56,535,690,620,0.943272157866555,475,452,0,0,0,0,0,-0.0154,0.5454,-0.2974,-0.8682,-0.0943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
72.33,60.0,67.35,370,540,525,0.622642915849938,395,0,407,0,0,0,0,1.1336,0.8784,1.0859,-0.3612,0.8637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
79.0,74.0,76.1,595,510,585,0.193768441980019,0,0,0,0,324,0,0,-1.0208,-0.2871,-0.2974,1.2869,0.4805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
78.4,82.0,70.0,615,605,545,0.488347976782714,405,0,0,0,0,0,0,0.1282,-0.6201,-1.0659,-0.7415,-1.6273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
66.15,54.0,66.0,360,495,280,0.793580614548506,495,0,0,0,0,0,0,-0.1855,-0.1232,-0.4891,-1.2303,-1.3934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
65.2,80.0,81.6,430,570,465,0.744758354008939,555,0,438,0,0,0,0,0.1282,0.7119,0.01,-0.3612,-1.244,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
80.2,64.2,71.0,500,505,645,0.966006923498049,0,548,0,0,580,0,0,1.4208,1.0449,-0.4511,0.0192,0.6721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
78.8,74.6,72.2,710,555,680,0.493596387301038,345,324,0,0,0,0,0,0.4155,0.0459,-0.7585,2.0475,0.2889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
70.2,61.8,69.0,455,370,485,0.622642915849938,395,0,407,0,0,0,0,0.1282,-0.1206,-1.0659,1.794,0.2889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
89.8,73.4,72.0,535,585,655,0.884122511593735,535,0,0,0,0,0,0,-0.5719,0.3448,-0.6343,1.35483,0.4234,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
74.5,79.5,70.1,465,315,325,0.450876584483451,395,0,0,0,0,0,0,0.2009,-2.3073,0.3817,-0.6428,-0.1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
67.8,74.0,70.4,565,585,565,0.884122511593735,535,0,0,0,0,0,0,-1.6538,0.8128,1.688,-0.1727,0.9763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
74.0,74.0,73.0,465,415,305,0.450876584483451,395,0,0,0,0,0,0,0.6646,0.8128,0.2366,0.6498,0.5024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
80.5,81.5,80.0,440,625,510,0.952245572924303,585,0,0,0,0,0,0,-1.1644,0.3789,0.4711,2.301,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
79.0,71.0,79.0,580,580,575,0.486747008438193,565,0,376,0,0,0,0,1.2772,1.5444,1.2396,-1.5021,-0.6692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
73.0,74.0,73.36,595,475,404,0.735795709224656,475,0,0,0,0,0,0,-0.6491,-0.4353,0.2366,-0.1727,-0.6035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
85.0,77.8,71.42,395,605,340,0.450876584483451,395,0,0,0,0,0,0,-0.3027,0.5454,-1.2196,1.6672,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
81.0,67.2,67.3,685,625,635,0.842248322257836,565,0,469,0,0,0,0,0.8463,-0.2871,-0.4511,-1.7556,-0.6692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
57.78,45.5,67.0,455,445,544,0.765673581234011,485,0,0,0,0,0,0,0.0464,-0.2793,0.0914,-1.1128,-0.1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
78.4,75.2,65.15,465,485,590,0.910770164246022,0,433,0,0,0,286,0,-0.1855,-0.2793,1.2525,0.7086,0.1864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
67.0,61.2,74.0,490,520,355,0.704090412131314,465,0,0,0,0,0,0,1.4208,0.0459,2.1617,-2.136,1.247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
56.2,70.0,73.25,500,440,455,0.694479327708463,0,366,0,0,0,0,0,0.99,-0.7866,0.1637,1.0333,0.2889,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
67.0,63.33,65.18,420,470,440,0.493596387301038,315,324,0,0,0,356,0,0.2718,1.0449,0.7785,-1.2486,-0.4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
90.0,84.0,84.0,630,520,570,0.881620069530177,435,420,0,0,0,0,0,-0.3027,0.5454,-0.7585,0.0192,-0.2859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
74.8,70.5,70.2,590,545,575,0.842248322257836,495,0,469,0,0,0,0,1.2772,1.3779,0.6248,-0.3612,0.4805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
83.0,72.0,75.0,510,535,500,0.23780283983757,515,0,315,0,0,0,0,-0.5899,0.7119,0.3174,-1.1218,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
87.8,83.8,80.0,310,535,470,0.0,0,0,0,0,0,0,0,0.4034,0.4934,-0.6339,-1.3255,0.7631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
61.5,64.4,65.64,405,475,515,0.952245572924303,585,0,0,0,0,0,0,-1.6538,-0.5913,-0.4891,0.2973,-0.9194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
90.0,88.3,70.1,430,505,575,0.436962648056859,405,0,0,0,0,324,0,-0.159,0.2124,0.3174,0.5262,-0.2859,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
87.0,88.0,66.0,545,555,575,0.735795709224656,475,0,0,0,0,0,0,-0.8772,-0.4536,-1.527,-0.1076,0.0973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
72.0,70.0,61.7,685,525,605,0.538386892985096,0,333,0,0,0,0,0,0.626,0.9688,-1.7954,1.1492,-0.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
72.0,70.0,72.0,455,575,445,0.600057182338341,435,0,0,0,0,0,0,0.0464,0.5008,0.2366,-0.7603,-0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
72.6,66.6,60.0,535,525,535,0.229481754911755,0,266,0,0,0,0,0,-0.4173,-1.0593,0.0914,-1.49467,-0.6035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
94.1,95.0,80.2,635,545,705,0.864685413370085,525,0,0,0,0,0,0,0.51,1.4368,-0.344,-0.2902,0.3444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
58.0,59.0,60.5,425,435,365,0.0587928000083534,0,200,0,0,0,0,0,0.51,0.3448,-0.6343,0.6498,0.8183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
87.0,93.9,74.13,650,440,560,0.824666400671332,455,400,0,0,0,0,0,0.2718,0.2124,-0.7585,-0.7415,-2.0105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
73.0,62.0,75.0,405,545,535,0.953899775079926,495,0,530,0,0,0,0,0.7027,-1.2861,-0.9122,-0.7415,-0.8608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
74.16,66.0,74.64,500,570,465,0.744758354008939,335,0,438,0,0,0,0,1.2772,0.2124,0.3174,-1.3753,0.6721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
